id,family_id,parent_id,name,bookkeeping,level,status,latitude,longitude,iso639P3code,description,markup_description,child_family_count,child_language_count,child_dialect_count,country_ids
bath1244,afro1255,west2859,Bathari,False,language,severely endangered,17.4485,53.119,bhm,,,0,0,0,OM YE
bath1248,afro1255,chad1249,Batha,False,dialect,safe,12.188285,12.360552,,,,0,0,0,
bati1250,atla1278,bwaa1238,Bati,False,dialect,safe,,,,,,0,0,0,
bati1251,atla1278,nucl1746,Bati (Cameroon),False,language,definitely endangered,4.25573,11.0591,btc,,,0,0,0,CM
bati1252,aust1307,namo1248,Batiwai,False,dialect,safe,,,,,,0,0,0,
bati1253,aust1307,gese1241,Bati (Indonesia),False,language,definitely endangered,-3.61403,130.815,bvt,,,0,0,0,ID
bati1254,tupi1275,mbya1239,Baticola,False,dialect,safe,,,,,,0,0,0,
batl1238,nakh1245,avar1256,Batlux,False,dialect,safe,,,,,,0,0,0,
bato1244,atla1278,medu1238,Batongtou,False,dialect,safe,,,,,,0,0,0,
bato1245,atla1278,ndan1241,Batoufam,False,dialect,safe,,,,,,0,0,0,
bato1246,atla1278,mesa1245,Batomo,False,dialect,safe,,,,,,0,0,0,
bats1242,nakh1245,nakh1246,Bats,False,language,severely endangered,42.1806,45.344,bbl,,,0,0,0,GE
batu1255,atla1278,nort3192,Batu,False,language,safe,6.81588,10.9377,btu,,,0,0,3,CM NG
batu1256,aust1307,mina1268,Batu Sangkar-Pariangan,False,dialect,safe,,,,,,0,0,0,
batu1257,aust1307,nias1242,Batu (Indonesia),False,dialect,safe,,,,,,0,0,0,
batu1258,aust1307,batu1262,Batuley,False,language,vulnerable,-5.814412,134.784314,bay,,,0,0,0,ID
batu1259,aust1307,luhu1243,Batu Merah,False,dialect,safe,,,,,,0,0,0,
batu1260,aust1307,batu1263,Batui,False,language,definitely endangered,-1.254442,122.487151,zbt,,,0,0,0,ID
batu1261,timo1261,kuii1253,Batulolong,False,dialect,safe,,,,,,0,0,0,
batu1262,aust1307,aruu1241,Batuley-Mariri,False,family,safe,,,,,,0,2,0,
batu1263,aust1307,salu1252,Batui-Saluan,False,family,safe,,,,,,0,2,0,
baty1234,pama1250,kabi1260,Batyala,False,dialect,extinct,,,xby,,,0,0,0,AU
baub1235,aust1307,bida1237,Bau-Jagoi Bidayuh,False,language,vulnerable,1.54467,109.985,sne,,,0,0,12,ID MY
bauc1238,atla1278,shir1275,Bauchi,False,language,safe,10.2077,6.61686,bsf,,,0,0,3,NG
bauc1239,atla1278,nige1253,Bauchi Fulfulde,False,dialect,safe,,,,,,0,0,0,
bauk1238,aust1307,book1241,Baukan,False,dialect,safe,,,,,,0,0,0,
baul1240,atla1278,tula1252,Baule,False,dialect,safe,,,,,,0,0,0,
baur1251,indo1319,bhil1254,Bauria,False,language,safe,25.2977,75.8713,bge,,,0,0,0,IN
baur1252,aust1307,sanc1243,Bauro,False,language,safe,-10.5826,161.863,bxa,,,0,0,3,SB
baur1253,araw1281,baur1254,Baure,False,language,critically endangered,-13.1278,-64.1838,brg,,,0,0,0,BO
baur1254,araw1281,baur1255,Baure-Carmelito-Joaquiniano,False,family,safe,,,,,,0,2,0,
baur1255,araw1281,boli1260,Baure-Paikoneka,False,family,safe,,,,,,1,3,0,
baut1239,indo1319,uppe1395,Bautzen,False,dialect,safe,,,,,,0,0,0,
bauu1243,aust1307,fiji1243,Bau (Fijian),False,dialect,safe,,,,,,0,0,0,
bauu1244,nucl1709,pani1263,Bau,False,language,safe,-5.26465,145.611,bbd,,,0,0,0,PG
bauw1240,mail1249,bauw1241,Bauwaki,False,language,safe,-9.82577,148.815,bwk,,,0,0,0,PG
bauw1241,mail1249,mail1249,Bauwakic,False,family,safe,,,,,,0,2,0,
baux1234,pidg1258,fren1279,Bauxite Pidgin,False,language,safe,,,,,,0,0,0,GN
bauz1241,geel1240,geel1240,Bauzi,False,language,safe,-2.44717,137.629,bvz,,,0,0,3,ID
bava1246,indo1319,baye1239,Bavarian,False,language,vulnerable,47.9232,13.246,bar,,,0,0,5,AT CZ DE IT
bawe1237,aust1307,nucl1460,Bawean,False,dialect,safe,,,,,,0,0,0,
bawm1236,sino1245,fala1242,Bawm Chin,False,language,vulnerable,22.4405233333,92.92553,bgr,,,0,0,0,BD IN MM
bawu1237,aust1307,lawa1257,Bawu,False,dialect,safe,,,,,,0,0,0,
baya1255,indo1319,roma1327,Bayash-Rudar,False,dialect,safe,,,,,,0,0,0,
baya1256,turk1311,sout2697,Bayat,False,dialect,safe,,,,,,0,0,0,
baya1257,pama1250,rock1234,Bayali,False,language,extinct,-24.9793,151.699,bjy,,,0,0,0,AU
baya1258,aust1307,isna1241,Bayag,False,dialect,safe,,,,,,0,0,0,
baya1259,aust1307,dusu1269,Bayan,False,dialect,safe,,,,,,0,0,0,
baya1263,chib1249,sanb1242,Bayano,False,dialect,safe,,,,,,0,0,0,
bayb1234,aust1307,sama1315,Baybayanon,False,language,safe,,,bvy,,,0,0,0,PH
baye1238,indo1319,nort2641,Bayezidi,False,dialect,safe,,,,,,0,0,0,
baye1239,indo1319,uppe1397,Bayerisch,False,family,safe,,,,,,0,4,11,
bayg1239,daju1249,nyal1252,Baygo,False,language,extinct,11.13,25.22,byg,,,0,0,0,SD
bayi1240,mong1329,oira1262,Bayid,False,dialect,safe,,,,,,0,0,0,
baym1237,misu1242,misk1235,Baymuna,False,dialect,safe,,,,,,0,0,0,
baym1241,miwo1274,east2546,Bay Miwok,False,language,extinct,37.784,-122.419,mkq,,,0,0,0,US
bayn1237,aust1307,kele1259,Bayninan,False,dialect,safe,,,,,,0,0,0,
bayo1255,atla1278,bayo1262,Kugere-Kuxinge,False,language,vulnerable,12.6881,-16.3947,bda,,,0,0,2,GM GW SN
bayo1256,atla1278,ukpe1247,Bayobiri,False,dialect,safe,,,,,,0,0,0,
bayo1257,cent2225,moro1281,Bayo,False,dialect,safe,,,,,,0,0,0,
bayo1258,aust1307,maor1246,Bay of Plenty,False,dialect,safe,,,,,,0,0,0,
bayo1259,,,Bayono-Awbono,False,family,safe,,,,,,0,2,0,
bayo1260,bayo1259,bayo1259,Bayono,False,language,vulnerable,-5.21728,139.617,byl,,,0,0,0,ID
bayo1261,cent2225,moro1296,Bayo-Morom,False,family,safe,,,,,,0,2,3,
bayo1262,atla1278,jola1264,Bayot,False,family,safe,,,,,,0,2,4,
bayr1238,indo1319,sout2640,Bayray,False,dialect,safe,,,,,,0,0,0,
bayu1240,pama1250,kany1246,Bayungu,False,language,critically endangered,-23.3809,114.108,bxj,,,0,0,0,AU
bayy1237,aust1307,cent2292,Bayyu,False,dialect,safe,,,,,,0,0,0,
bazi1237,uncl1493,uncl1493,Bazigar,False,language,definitely endangered,25.2977,77.2213,bfr,,,0,0,0,IN
bazz1238,afro1255,nort3096,Baz,False,dialect,safe,,,,,,0,0,0,
bbat1238,cent2225,mbay1241,Bbate,False,dialect,safe,,,,,,0,0,0,
beam1240,bosa1245,etor1234,Beami,False,language,safe,-6.14949,142.508,beo,,,0,0,2,PG
bear1240,indo1319,nucl1269,Béarnais,False,dialect,safe,,,,,,0,0,0,
beau1239,aust1307,timu1262,Beaufort Murut,False,dialect,safe,,,,,,0,0,0,
beau1240,aust1307,cent2100,Beaufort,False,dialect,safe,,,,,,0,0,0,
beav1236,atha1245,nort2940,Beaver,False,language,severely endangered,56.7984,-120.352,bea,,,0,0,0,CA
beba1238,atla1278,bafu1247,Beba,False,language,vulnerable,6.32256,9.73577,bfp,,,0,0,0,CM
bebe1248,atla1278,ewon1241,Bebele,False,language,vulnerable,4.78874,12.824,beb,,,0,0,2,CM
bebe1249,atla1278,maka1304,Bebent,False,dialect,safe,,,,,,0,0,0,
bebe1250,atla1278,bebe1253,Bebe,False,language,safe,6.74825,10.5646,bzv,,,0,0,0,CM
bebe1251,aust1307,bwai1242,Bebebele Ii,False,dialect,safe,,,,,,0,0,0,
bebe1252,aust1307,bebe1254,Bebeli,False,language,severely endangered,-5.63282,150.323,bek,,,0,0,0,PG
bebe1253,atla1278,east2730,Bebe-Kemezung,False,family,safe,,,,,,2,5,0,
bebe1254,aust1307,araw1269,Bebeli-Mangseng,False,family,safe,,,,,,0,2,2,
bebi1241,atla1278,oban1244,Bebi,False,dialect,safe,,,,,,0,0,0,
bebi1242,atla1278,ewon1241,Bebil,False,language,safe,4.86672,13.3848,bxp,,,0,0,0,CM
bebo1242,cent2225,bedj1245,Bébote,False,dialect,safe,,,,,,0,0,0,
bebo1243,atla1278,sout3152,Beboid,False,family,safe,,,,,,8,12,2,
bech1238,atla1278,mund1327,Bechati,False,dialect,safe,,,,,,0,0,0,
beck1235,nucl1709,grea1275,Becking-Dawi,False,family,safe,,,,,,1,3,0,
beda1245,afro1255,soko1263,Bedanga,False,dialect,safe,,,,,,0,0,0,
beda1249,afro1255,jude1267,Beda,False,dialect,safe,,,,,,0,0,0,
bede1242,atla1278,yesk1239,Bede,False,dialect,safe,,,,,,0,0,0,
bede1243,cent2225,mbay1241,Bédégué,False,dialect,safe,,,,,,0,0,0,
bedi1235,atla1278,bedi1237,Bedik,False,language,definitely endangered,12.7531,-12.4796,tnr,,,0,0,0,SN
bedi1236,cent2225,sara1346,Bediondo,False,family,safe,,,,,,0,3,5,
bedi1237,atla1278,bass1263,Bedik-Bapen,False,family,safe,,,,,,0,2,0,
bedj1244,cent2225,mbay1241,Bédjou,False,dialect,safe,,,,,,0,0,0,
bedj1245,cent2225,bedi1236,Nangnda,False,language,safe,8.60006,17.2691,bjv,,,0,0,3,TD
bedo1237,aust1307,bomb1263,Bedoanas,False,language,definitely endangered,-2.74438,132.566,bed,,,0,0,0,ID
bedu1242,aust1307,temu1239,Beduanda,False,dialect,safe,,,,,,0,0,0,
beee1241,atla1278,ewee1241,Be,False,dialect,safe,,,,,,0,0,0,
beeg1236,afro1255,musg1254,Beege,False,dialect,safe,,,,,,0,0,0,
beek1238,atla1278,bali1286,Beeke,False,language,definitely endangered,3.18438,29.9842,bkf,,,0,0,0,CD
beel1236,afro1255,bola1254,Beele,False,language,definitely endangered,10.1609,10.4204,bxq,,,0,0,0,NG
beem1239,atla1278,kuny1239,Beembe,False,language,safe,-3.95895,14.1,beq,,,0,0,2,CG
beez1238,atla1278,beez1239,Beezen,False,language,definitely endangered,6.81552,10.109,bnz,,,0,0,0,CM
beez1239,atla1278,akum1239,Beezen-Baazem,False,family,safe,,,,,,0,2,0,
befa1241,atla1278,wide1239,Befang,False,language,safe,6.27562,10.0342,bby,,,0,0,6,CM
bega1240,aust1307,idaa1241,Begak,False,dialect,safe,,,,,,0,0,0,
begb1241,atla1278,koro1301,Begbere-Ejar,False,language,safe,9.40519,7.59566,bqv,,,0,0,3,NG
begi1237,aust1307,sema1269,Beginci,False,dialect,safe,,,,,,0,0,0,
behe1240,sino1245,koii1238,Behere,False,dialect,safe,,,,,,0,0,0,
beic1238,nucl1710,suya1243,Beiço de Pau,False,dialect,safe,,,,,,0,0,0,
beic1239,taik1256,beta1258,Beic,False,family,safe,,,,,,0,2,2,
beij1234,sino1245,beij1235,Beijing Mandarin,False,dialect,safe,39.9385466,116.1172766,,,,0,0,0,
beij1235,sino1245,mand1415,Beijingic,False,dialect,safe,,,,,,0,0,2,
beil1238,koma1264,komo1258,Beilla,False,dialect,safe,,,,,,0,0,0,
beir1241,indo1319,port1283,Beira,False,dialect,safe,,,,,,0,0,0,
beir1242,indo1319,doma1258,Beirut,False,dialect,safe,,,,,,0,0,0,
beja1238,afro1255,cush1243,Beja,False,language,safe,17.2436,36.6666,bej,,,0,0,6,EG ER SD
beka1240,atla1278,yaka1272,Beka,False,dialect,safe,,,,,,0,0,0,
beka1241,aust1307,baka1275,Riuk Bekati',False,language,vulnerable,1.3307,109.576,bei,,,0,0,0,ID
beke1238,atla1278,bali1274,Bekeni,False,dialect,safe,,,,,,0,0,0,
beku1238,atla1278,west2472,Bekuma,False,dialect,safe,,,,,,0,0,0,
bekw1241,atla1278,bend1256,Bekwarra,False,language,safe,6.73737,8.86489,bkv,,,0,0,0,NG
bekw1242,atla1278,bekw1243,Bekwil,False,language,safe,1.71801,14.6527,bkw,,,0,0,1,CG CM GA
bekw1243,atla1278,ndze1234,Bekwilic,False,family,safe,,,,,,1,4,13,
beky1238,atla1278,dwan1238,Bekye,False,dialect,safe,,,,,,0,0,0,
bela1254,indo1319,east1426,Belarusian,False,language,vulnerable,53.2307,25.6038,bel,,,0,0,3,BY LT LV PL RU UA
bela1255,atla1278,baiv1238,Belanda Viri,False,language,safe,7.41311,27.6956,bvi,,,0,0,0,SD
bela1256,nilo1247,nort2814,Belanda Bor,False,language,definitely endangered,6.6503,27.8232,bxb,,,0,0,0,SD
bela1257,aust1307,mala1480,Belantikan,False,dialect,safe,,,,,,0,0,0,
bela1258,aust1307,temu1239,Belanda,False,dialect,safe,,,,,,0,0,0,
bela1259,aust1307,busa1255,Belayan,False,dialect,safe,,,,,,0,0,0,
bela1260,aust1307,cent2272,Lemeting,False,language,severely endangered,4.96207,114.933,beg,,,0,0,0,BN MY
bela1261,aust1307,kawe1241,Belang,False,dialect,safe,,,,,,0,0,0,
bele1248,atla1278,sout2782,Bele,False,dialect,safe,,,,,,0,0,0,
bele1249,mand1469,bamb1269,Beledugu,False,dialect,safe,,,,,,0,0,0,
bele1250,aust1307,nyal1254,Belep Proper,False,dialect,safe,,,,,,0,0,0,
bele1251,aust1307,bwai1242,Belebele I,False,dialect,safe,,,,,,0,0,0,
bele1252,aust1307,idun1242,Belebele,False,dialect,safe,,,,,,0,0,0,
belg1240,indo1319,pica1241,Belgian Picard,False,dialect,safe,,,,,,0,0,0,
belg1241,book1242,book1242,Belgian Sign Language,True,language,safe,,,bvs,,,0,0,0,
belg1242,sign1238,dutc1259,Belgian Sign,False,family,safe,,,,,,0,2,0,
belh1239,sino1245,athp1240,Belhariya,False,language,severely endangered,26.9972,87.2783,byw,,,0,0,0,NP
beli1257,cent2225,moro1293,Beli (Sudan),False,language,definitely endangered,6.40428,29.7954,blm,,,0,0,3,SD
beli1258,nucl1708,nucl1708,Beli (Papua New Guinea),False,language,vulnerable,-3.67881,142.34,bey,,,0,0,0,PG
beli1260,indo1319,beli1261,Belize Kriol English,False,language,definitely endangered,17.3941,-88.6281,bzj,,,0,0,0,BZ US
beli1261,indo1319,misk1243,Belize-Miskito Creole English,False,family,safe,,,,,,0,2,0,
bell1243,sali1255,sali1255,Bella Coola,False,language,critically endangered,52.3448,-126.689,blc,,,0,0,0,CA
bell1261,drav1251,tulu1262,Bellari,False,language,definitely endangered,12.58518,76.10249,brw,,,0,0,0,IN
bell1262,aust1307,belr1234,Bel,False,family,safe,,,,,,2,8,10,
bell1263,waka1280,heil1246,Bella Bella,False,dialect,safe,,,,,,0,0,0,
bell1264,pidg1258,fren1279,Belle-Isle Pidgin,False,language,safe,,,,,,0,0,0,CA
beln1234,afro1255,ngas1241,Belneng,False,language,safe,,,,,,0,0,0,NG
belr1234,aust1307,viti1243,Bel-Roinji-Nenaya,False,family,safe,,,,,,3,10,12,
belt1239,turk1311,khak1248,Beltir,False,dialect,safe,,,,,,0,0,0,
belu1238,indo1319,doma1258,Beludji,False,dialect,safe,,,,,,0,0,0,
belu1239,atla1278,nyal1255,Belueli,False,language,safe,,,,,,0,0,0,CD
bema1240,cent2225,ngam1268,Bemar,False,dialect,safe,,,,,,0,0,0,
bemb1255,atla1278,bemb1260,Bembe,False,language,definitely endangered,-4.49057,29.0507,bmb,,,0,0,0,CD TZ
bemb1256,atla1278,cent2321,Bemba (M.40),False,family,safe,,,,,,0,2,12,
bemb1257,atla1278,bemb1256,Bemba (Zambia),False,language,safe,-10.6122,29.2993,bem,,,0,0,12,BW CD MW ZM
bemb1258,book1242,book1242,Bemba (Democratic Republic of Congo),True,language,safe,-10.0,28.08,bmy,,,0,0,0,CD
bemb1259,atla1278,maba1270,Bembe (Mabaale),False,dialect,safe,,,,,,0,0,0,
bemb1260,atla1278,lega1252,Bembe-Buyu-Binja,False,family,safe,,,,,,1,4,3,
bemi1238,atla1278,bali1274,Bemili,False,dialect,safe,,,,,,0,0,0,
bemo1238,cent2225,laka1254,Bémour,False,dialect,safe,,,,,,0,0,0,
bena1257,indo1319,west2379,Benarsi,False,dialect,safe,,,,,,0,0,0,
bena1258,atla1278,waja1258,Bena-Mboi,False,family,safe,,,,,,2,5,6,
bena1259,atla1278,bena1258,Bena,False,family,safe,,,,,,1,3,3,
bena1260,atla1278,yung1254,Bena (Nigeria),False,language,safe,9.74861,12.3972,yun,,,0,0,0,NG
bena1262,atla1278,bena1273,Bena (Tanzania),False,language,safe,-9.26671,35.0364,bez,,,0,0,0,TZ
bena1263,atla1278,luba1249,Bena Lulua,False,dialect,safe,,,,,,0,0,0,
bena1264,nucl1709,nucl1756,Benabena,False,language,safe,-6.09974,145.534,bef,,,0,0,0,PG
bena1268,afro1255,soma1255,Benaadir,False,dialect,safe,,,,,,0,0,0,
bena1272,afro1255,sapn1238,Benatha,False,dialect,safe,,,,,,0,0,0,
bena1273,atla1278,sout3185,Bena-Hehe,False,family,safe,,,,,,0,2,0,
benc1235,gong1255,gong1255,Bench,False,language,vulnerable,7.04682,35.7673,bcq,,,0,0,3,ET
bend1238,taik1256,hlai1239,Bendi (China),False,dialect,safe,,,,,,0,0,0,
bend1256,atla1278,sout3152,Bendic,False,family,safe,,,,,,0,9,29,
bend1257,atla1278,bete1262,Bendi (Nigeria),False,dialect,safe,,,,,,0,0,0,
bend1258,atla1278,bend1261,Bende,False,language,definitely endangered,-6.22082,30.5926,bdp,,,0,0,0,TZ
bend1259,atla1278,west2482,Bendeghe Etung,False,dialect,safe,,,,,,0,0,0,
bend1260,cent2225,lese1245,Bendi,False,language,safe,2.20229,30.3679,bct,,,0,0,0,CD
bend1261,atla1278,uncl1498,Bende-Tongwe,False,family,safe,,,,,,0,2,0,
bene1236,sign1238,mona1241,Benedictine Sign Language,False,dialect,safe,,,,,,0,0,0,
bene1244,atla1278,bulu1251,Bene,False,dialect,safe,,,,,,0,0,0,
bene1245,aust1307,moda1244,Benehes,False,dialect,safe,,,,,,0,0,0,
beng1239,sign1238,vill1244,Kata Kolok,False,language,definitely endangered,-8.383,115.098,bqy,,,0,0,0,ID
beng1280,indo1319,gaud1238,Bengali,False,language,safe,24.0,90.0,ben,,,0,0,15,BD IN NP
beng1281,atla1278,bwaa1238,Benge (Congo),False,dialect,safe,,,,,,0,0,0,
beng1282,atla1278,beng1289,Benga,False,language,severely endangered,1.075766,9.600739,bng,,,0,0,0,GA GQ
beng1283,mand1469,sout2840,Benge,False,dialect,safe,,,,,,0,0,0,
beng1285,mand1469,nwab1239,Ben-Gban,False,family,safe,,,,,,1,3,4,
beng1286,mand1469,beng1291,Beng,False,language,safe,7.78122,-4.23539,nhb,,,0,0,0,CI
beng1287,aust1307,seti1249,Benggoi,False,language,definitely endangered,-3.13924,130.091,bgy,,,0,0,3,ID
beng1288,aust1307,umaa1242,Benggaulu,False,dialect,safe,,,,,,0,0,0,
beng1289,atla1278,sawa1251,Bengaic,False,family,safe,,,,,,1,4,16,
beng1290,book1242,book1242,Bengkulu,True,language,safe,,,bke,,,0,0,0,
beng1291,mand1469,beng1285,Bengic,False,family,safe,,,,,,0,2,0,
beni1241,east2386,kelo1246,Beni Sheko,False,dialect,safe,,,,,,0,0,0,
beni1248,afro1255,beja1238,Beni-Amir,False,dialect,safe,,,,,,0,0,0,
beni1249,afro1255,east2804,Beni Iznassen,False,dialect,safe,,,,,,0,0,0,
beni1250,afro1255,cent2333,Beni Touzine,False,dialect,safe,,,,,,0,0,0,
beni1251,afro1255,cent2333,Beni Oulichek,False,dialect,safe,,,,,,0,0,0,
beni1252,afro1255,sout3264,Beni Bou Yhi,False,dialect,safe,,,,,,0,0,0,
benl1235,nort1442,nort1442,Ben-Lomond-Cape-Portland,False,language,extinct,-41.326418,147.787122,,,,0,0,0,AU
beno1238,cent2225,ngam1268,Benoye,False,dialect,safe,,,,,,0,0,0,
bens1234,more1255,gunt1241,Bensbach,False,dialect,safe,,,,,,0,0,0,
bent1237,aust1307,nucl1727,Bentong,False,language,vulnerable,-4.76004,119.806,bnu,,,0,0,0,ID
bent1238,dogo1299,nang1263,Ben Tey Dogon,False,language,definitely endangered,14.78,-2.94,dbt,,,0,0,0,ML
benu1246,aust1307,lawa1257,Benua,False,dialect,safe,,,,,,0,0,0,
benu1247,atla1278,volt1241,Benue-Congo,False,family,safe,,,,,,570,990,1570,
benu1248,atla1278,benu1247,Benue-Congo Plateau,False,family,safe,,,,,,34,68,52,
benu1249,atla1278,benu1248,Benue-Congo Central Plateau,False,family,safe,,,,,,3,8,6,
beny1237,aust1307,beny1238,Benyadu',False,language,safe,0.78534,109.753,byd,,,0,0,0,ID
beny1238,aust1307,land1261,Benyadu-Bekati,False,family,safe,,,,,,2,4,0,
benz1238,atla1278,lige1238,Benza,False,dialect,safe,,,,,,0,0,0,
beoo1240,atla1278,ngel1238,Beo (Democratic Republic of Congo),False,dialect,safe,,,,,,0,0,0,
beoo1241,aust1307,tala1285,Beo,False,dialect,safe,,,,,,0,0,0,
beot1247,,,Beothuk,False,language,extinct,48.0,-57.0,bue,,,0,0,0,CA
bepo1240,nucl1709,kumi1249,Bepour,False,language,severely endangered,-4.5985,145.442,bie,,,0,0,0,PG
beqa1238,afro1255,nort3139,Beqaa Arabic,False,dialect,safe,,,,,,0,0,0,
bera1250,drav1251,telu1262,Berad,False,dialect,safe,,,,,,0,0,0,
bera1259,atla1278,komo1265,Bera,False,language,vulnerable,1.50054,30.0293,brf,,,0,0,0,CD
bera1260,atla1278,kako1242,Bera (Cameroon),False,dialect,safe,,,,,,0,0,0,
bera1261,cent2225,naba1258,Berakou,False,language,critically endangered,12.8324,16.7259,bxv,,,0,0,4,TD
bera1262,aust1307,bera1266,Berau Malay,False,language,safe,1.6687,117.934,bve,,,0,0,0,ID
bera1263,aust1307,nort3171,Berawan-Lower Baram,False,family,safe,,,,,,5,8,7,
bera1264,aust1307,bera1263,Berawan,False,family,safe,,,lod,,,1,3,0,
bera1265,aust1307,basa1286,Berau,False,dialect,safe,,,,,,0,0,0,
bera1266,aust1307,banj1240,Berau-Brunei Malay,False,family,safe,,,,,,0,2,3,
bera1268,indo1319,mara1416,Berar-Deccan Marathi,False,family,safe,,,,,,0,2,13,
berb1238,atla1278,tsoo1241,Berbou,False,dialect,safe,,,,,,0,0,0,
berb1259,indo1319,dutc1257,Berbice Creole Dutch,False,language,extinct,5.3829,-58.0002,brc,,,0,0,0,GY
berb1260,afro1255,afro1255,Berber,False,family,safe,,,,,,11,27,50,
bere1248,atla1278,band1343,Bereya,False,dialect,safe,,,,,,0,0,0,
bere1249,atla1278,turk1306,Beregadougou-Toumousseni,False,dialect,safe,,,,,,0,0,0,
bere1250,aust1307,temu1239,Berembun,False,dialect,safe,,,,,,0,0,0,
bere1251,algi1248,nort2961,Berens River Ojibwa,False,dialect,safe,,,,,,0,0,0,
bere1252,ural1272,khan1273,Berezover Khanty,False,dialect,safe,,,,,,0,0,0,
berg1241,indo1319,lomb1257,Bergamasco,False,dialect,safe,,,,,,0,0,0,
beri1253,sepi1257,bahi1255,Berinomo,False,language,definitely endangered,-4.41689,142.463,bit,,,0,0,1,PG
beri1254,toro1256,tora1268,Berik,False,language,vulnerable,-2.26904,138.866,bkl,,,0,0,0,ID
berl1235,indo1319,stan1295,Berlin German,False,dialect,safe,,,,,,0,0,0,
berm1242,mata1289,wich1263,Bermejo Vejoz,False,dialect,safe,,,,,,0,0,0,
bero1241,atla1278,benu1248,Beromic,False,family,safe,,,,,,1,3,8,
bero1242,atla1278,iten1244,Berom,False,language,safe,9.67037,8.81221,bom,,,0,0,6,NG
bero1246,afro1255,mesm1239,Bero,False,dialect,safe,,,,,,0,0,0,
berr1239,indo1319,stan1290,Berrichon,False,dialect,safe,,,,,,0,0,0,
bert1248,,,Berta,False,language,definitely endangered,10.6474,34.7042,wti,,,0,0,7,ET SD
bert1249,saha1256,east2432,Berti,False,language,extinct,14.67,25.83,byt,,,0,0,0,SD
besa1242,atla1278,mund1327,Besali,False,dialect,safe,,,,,,0,0,0,
bese1241,atla1278,kako1242,Besembo,False,dialect,safe,,,,,,0,0,0,
bese1242,atla1278,byep1241,Besep,False,dialect,safe,,,,,,0,0,0,
bese1243,ural1272,udmu1245,Besermyan,False,dialect,safe,,,,,,0,0,0,
besi1244,aust1305,sout2686,Besisi,False,language,definitely endangered,2.717,101.676,mhe,,,0,0,6,MY
besl1239,afro1255,mina1276,Besleri,False,dialect,safe,,,,,,0,0,0,
besm1235,atla1278,kimb1240,Besme,False,language,definitely endangered,9.59226,16.0938,bes,,,0,0,0,TD
beso1237,aust1307,bada1260,Besoa,False,language,definitely endangered,-1.60095,120.379,bep,,,0,0,0,ID
bess1237,indo1319,ukra1254,Bessarabian Yiddish,False,dialect,safe,,,,,,0,0,0,
beta1249,aust1305,sema1266,Betau,False,dialect,safe,,,,,,0,0,0,
beta1252,aust1307,beta1260,Betawi,False,language,vulnerable,-6.21174,107.022,bew,,,0,0,0,ID
beta1253,toro1256,beta1259,Betaf,False,language,definitely endangered,-2.12422,139.255,bfe,,,0,0,0,ID
beta1257,afro1255,lish1247,Bétanure,False,dialect,safe,,,,,,0,0,0,
beta1258,taik1256,kamt1241,Be-Tai,False,family,safe,,,,,,26,60,49,
beta1259,toro1256,coas1312,Betaf-Vitou,False,family,safe,,,,,,0,2,0,
beta1260,aust1307,nucl1733,Betawic,False,family,safe,,,,,,0,3,0,
bete1261,atla1278,bete1266,Bete (Yukubenic),False,language,severely endangered,7.02128,9.74302,byf,,,0,0,0,NG
bete1262,atla1278,bend1256,Bete-Bendi,False,language,safe,6.62037,9.20189,btt,,,0,0,2,NG
bete1263,atla1278,bete1262,Bete,False,dialect,safe,,,,,,0,0,0,
bete1264,atla1278,kwak1266,Beten,False,dialect,safe,,,,,,0,0,0,
bete1265,atla1278,east2415,Beteic,False,family,safe,,,,,,2,5,17,
bete1266,atla1278,yuku1244,Bete-Lufu,False,family,safe,,,,,,0,2,0,
beti1247,aust1305,besi1244,Betise',False,dialect,safe,,,,,,0,0,0,
beti1248,atla1278,west2816,Beti (Côte d'Ivoire),False,language,definitely endangered,5.26495,-3.28627,eot,,,0,0,0,CI
